district,year,month,respiratory_cases,deaths
Monaragala,2022,2,376,5
Monaragala,2022,3,399,5
Monaragala,2022,4,354,5
Monaragala,2022,5,332,4
Monaragala,2022,6,376,5
Monaragala,2022,7,421,5
Monaragala,2022,8,465,6
Monaragala,2022,9,532,7
Monaragala,2022,10,576,7
Monaragala,2022,11,620,8
Monaragala,2022,12,598,8
Mullaitivu,2022,1,96,0
Mullaitivu,2022,2,90,0
Mullaitivu,2022,3,96,0
Mullaitivu,2022,4,85,0
Mullaitivu,2022,5,80,0
Mullaitivu,2022,6,90,0
Mullaitivu,2022,7,101,0
Mullaitivu,2022,8,112,0
Mullaitivu,2022,9,127,1
Mullaitivu,2022,10,138,1
Mullaitivu,2022,11,149,1
Mullaitivu,2022,12,143,1
Nuwara Eliya,2022,1,376,6
Nuwara Eliya,2022,2,355,5
Nuwara Eliya,2022,3,376,5
Nuwara Eliya,2022,4,334,5
Nuwara Eliya,2022,5,313,5
Nuwara Eliya,2022,6,355,5
Nuwara Eliya,2022,7,397,6
Nuwara Eliya,2022,8,438,6
Nuwara Eliya,2022,9,501,7
Nuwara Eliya,2022,10,543,8
Nuwara Eliya,2022,11,585,9
Nuwara Eliya,2022,12,564,8
Polonnaruwa,2022,1,287,3
Polonnaruwa,2022,2,271,3
Polonnaruwa,2022,3,287,3
Polonnaruwa,2022,4,255,2
Polonnaruwa,2022,5,239,2
Polonnaruwa,2022,6,271,3
Polonnaruwa,2022,7,303,3
Polonnaruwa,2022,8,334,3
Polonnaruwa,2022,9,382,4
Polonnaruwa,2022,10,414,4
Polonnaruwa,2022,11,446,4
Polonnaruwa,2022,12,430,4
Puttalam,2022,1,247,3
Puttalam,2022,2,233,3
Puttalam,2022,3,247,3
Puttalam,2022,4,220,3
Puttalam,2022,5,206,3
Puttalam,2022,6,233,3
Puttalam,2022,7,261,3
Puttalam,2022,8,288,4
Puttalam,2022,9,330,4
Puttalam,2022,10,357,5
Puttalam,2022,11,384,5
Puttalam,2022,12,371,5
Ratnapura,2022,1,816,6
Ratnapura,2022,2,771,6
Ratnapura,2022,3,816,6
Ratnapura,2022,4,726,6
Ratnapura,2022,5,680,5
Ratnapura,2022,6,771,6
Ratnapura,2022,7,862,7
Ratnapura,2022,8,953,8
Ratnapura,2022,9,1089,9
Ratnapura,2022,10,1179,9
Ratnapura,2022,11,1270,10
Ratnapura,2022,12,1225,10
Trincomalee,2022,1,230,1
Trincomalee,2022,2,218,1
Trincomalee,2022,3,230,1
Trincomalee,2022,4,205,1
Trincomalee,2022,5,192,1
Trincomalee,2022,6,217,1
Trincomalee,2022,7,243,1
Trincomalee,2022,8,269,1
Trincomalee,2022,9,307,1
Trincomalee,2022,10,333,1
Trincomalee,2022,11,358,2
Trincomalee,2022,12,345,2
Vavuniya,2022,1,127,1
Vavuniya,2022,2,120,1
Vavuniya,2022,3,127,1
Vavuniya,2022,4,113,1
Vavuniya,2022,5,105,1
Vavuniya,2022,6,120,1
Vavuniya,2022,7,134,1
Vavuniya,2022,8,148,1
Vavuniya,2022,9,169,1
Vavuniya,2022,10,183,1
Vavuniya,2022,11,197,1
Vavuniya,2022,12,190,1
Ampara,2023,1,276,2
Ampara,2023,2,260,2
Ampara,2023,3,275,2
Ampara,2023,4,245,1
Ampara,2023,5,230,1
Ampara,2023,6,260,2
Ampara,2023,7,291,2
Ampara,2023,8,321,2
Ampara,2023,9,367,2
Ampara,2023,10,398,3
Ampara,2023,11,429,3
Ampara,2023,12,413,3
Anuradhapura,2023,1,633,7
Anuradhapura,2023,2,598,7
Anuradhapura,2023,3,633,7
Anuradhapura,2023,4,563,7
Anuradhapura,2023,5,528,6
Anuradhapura,2023,6,598,7
Anuradhapura,2023,7,668,8
Anuradhapura,2023,8,739,9
Anuradhapura,2023,9,844,10
Anuradhapura,2023,10,915,11
Anuradhapura,2023,11,985,11
Anuradhapura,2023,12,950,11
Badulla,2023,1,757,8
Badulla,2023,2,715,8
Badulla,2023,3,757,8
Badulla,2023,4,673,7
Badulla,2023,5,631,7
Badulla,2023,6,715,8
Badulla,2023,7,799,9
Badulla,2023,8,883,10
Badulla,2023,9,1009,11
Badulla,2023,10,1093,12
Badulla,2023,11,1178,13
Badulla,2023,12,1136,13
Batticaloa,2023,1,397,2
Batticaloa,2023,2,375,2
Batticaloa,2023,3,397,2
Batticaloa,2023,4,353,2
Batticaloa,2023,5,331,2
Batticaloa,2023,6,375,2
Batticaloa,2023,7,419,2
Batticaloa,2023,8,463,2
Batticaloa,2023,9,529,3
Batticaloa,2023,10,573,3
Batticaloa,2023,11,617,3
Batticaloa,2023,12,595,3
Colombo,2023,1,1251,14
Colombo,2023,2,1181,13
Colombo,2023,3,1251,14
Colombo,2023,4,1112,13
Colombo,2023,5,1042,12
Colombo,2023,6,1181,13
Colombo,2023,7,1320,15
Colombo,2023,8,1459,17
Colombo,2023,9,1668,19
Colombo,2023,10,1806,21
Colombo,2023,11,1945,22
Colombo,2023,12,1876,21
Galle,2023,1,993,9
Galle,2023,2,937,8
Galle,2023,3,993,9
Galle,2023,4,882,8
Galle,2023,5,827,7
Galle,2023,6,937,8
Galle,2023,7,1048,9
Galle,2023,8,1158,10
Galle,2023,9,1323,12
Galle,2023,10,1434,12
Galle,2023,11,1544,13
Galle,2023,12,1489,13
Gampaha,2023,1,1113,11
Gampaha,2023,2,1051,11
Gampaha,2023,3,1113,11
Gampaha,2023,4,989,10
Gampaha,2023,5,927,10
Gampaha,2023,6,1051,11
Gampaha,2023,7,1174,12
Gampaha,2023,8,1298,13
Gampaha,2023,9,1483,15
Gampaha,2023,10,1607,17
Gampaha,2023,11,1731,18
Gampaha,2023,12,1669,17
Hambantota,2023,1,722,5
Hambantota,2023,2,682,4
Hambantota,2023,3,722,4
Hambantota,2023,4,641,4
Hambantota,2023,5,601,4
Hambantota,2023,6,682,4
Hambantota,2023,7,762,5
Hambantota,2023,8,842,5
Hambantota,2023,9,962,6
Hambantota,2023,10,1042,7
Hambantota,2023,11,1123,7
Hambantota,2023,12,1082,7
Jaffna,2023,1,676,3
Jaffna,2023,2,639,3
Jaffna,2023,3,676,3
Jaffna,2023,4,601,3
Jaffna,2023,5,563,3
Jaffna,2023,6,638,3
Jaffna,2023,7,714,3
Jaffna,2023,8,789,4
Jaffna,2023,9,901,4
Jaffna,2023,10,977,5
Jaffna,2023,11,1052,5
Jaffna,2023,12,1014,5
Kalmunai,2023,1,696,2
Kalmunai,2023,2,657,2
Kalmunai,2023,3,696,2
Kalmunai,2023,4,619,1
Kalmunai,2023,5,580,1
Kalmunai,2023,6,657,2
Kalmunai,2023,7,734,2
Kalmunai,2023,8,812,2
Kalmunai,2023,9,928,2
Kalmunai,2023,10,1005,2
Kalmunai,2023,11,1082,2
Kalmunai,2023,12,1044,2
Kalutara,2023,1,755,5
Kalutara,2023,2,713,5
Kalutara,2023,3,754,5
Kalutara,2023,4,671,4
Kalutara,2023,5,629,4
Kalutara,2023,6,713,5
Kalutara,2023,7,796,5
Kalutara,2023,8,880,6
Kalutara,2023,9,1006,7
Kalutara,2023,10,1090,7
Kalutara,2023,11,1174,8
Kalutara,2023,12,1132,8
Kandy,2023,1,1040,16
Kandy,2023,2,982,15
Kandy,2023,3,1040,16
Kandy,2023,4,924,14
Kandy,2023,5,866,13
Kandy,2023,6,982,15
Kandy,2023,7,1097,16
Kandy,2023,8,1213,18
Kandy,2023,9,1386,21
Kandy,2023,10,1502,22
Kandy,2023,11,1617,24
Kandy,2023,12,1560,23
Kegalle,2023,1,446,6
Kegalle,2023,2,422,6
Kegalle,2023,3,446,6
Kegalle,2023,4,397,6
Kegalle,2023,5,372,5
Kegalle,2023,6,422,6
Kegalle,2023,7,471,7
Kegalle,2023,8,521,8
Kegalle,2023,9,595,9
Kegalle,2023,10,645,9
Kegalle,2023,11,694,10
Kegalle,2023,12,670,10
Kilinochchi,2023,1,135,0
Kilinochchi,2023,2,127,0
Kilinochchi,2023,3,135,0
Kilinochchi,2023,4,120,0
Kilinochchi,2023,5,113,0
Kilinochchi,2023,6,127,0
Kilinochchi,2023,7,142,0
Kilinochchi,2023,8,158,1
Kilinochchi,2023,9,180,1
Kilinochchi,2023,10,195,1
Kilinochchi,2023,11,210,1
Kilinochchi,2023,12,203,1
Kurunegala,2023,1,1204,7
Kurunegala,2023,2,1137,7
Kurunegala,2023,3,1204,7
Kurunegala,2023,4,1070,7
Kurunegala,2023,5,1003,6
Kurunegala,2023,6,1137,7
Kurunegala,2023,7,1270,8
Kurunegala,2023,8,1404,9
Kurunegala,2023,9,1605,10
Kurunegala,2023,10,1738,11
Kurunegala,2023,11,1872,12
Kurunegala,2023,12,1805,11
Mannar,2023,1,69,0
Mannar,2023,2,65,0
Mannar,2023,3,69,0
Mannar,2023,4,61,0
Mannar,2023,5,58,0
Mannar,2023,6,65,0
Mannar,2023,7,73,0
Mannar,2023,8,81,0
Mannar,2023,9,92,0
Mannar,2023,10,100,1
Mannar,2023,11,107,1
Mannar,2023,12,104,1
Matale,2023,1,390,9
Matale,2023,2,369,8
Matale,2023,3,390,9
Matale,2023,4,347,8
Matale,2023,5,325,7
Matale,2023,6,369,8
Matale,2023,7,412,9
Matale,2023,8,455,10
Matale,2023,9,521,11
Matale,2023,10,564,12
Matale,2023,11,607,13
Matale,2023,12,586,13
Matara,2023,1,583,4
Matara,2023,2,551,4
Matara,2023,3,583,4
Matara,2023,4,518,3
Matara,2023,5,486,3
Matara,2023,6,550,4
Matara,2023,7,615,4
Matara,2023,8,680,4
Matara,2023,9,777,5
Matara,2023,10,842,6
Matara,2023,11,907,6
Matara,2023,12,874,6
Monaragala,2023,1,488,5
Monaragala,2023,2,461,4
Monaragala,2023,3,488,5
Monaragala,2023,4,433,4
Monaragala,2023,5,406,4
Monaragala,2023,6,461,4
Monaragala,2023,7,515,5
Monaragala,2023,8,569,5
Monaragala,2023,9,650,6
Monaragala,2023,10,704,7
Monaragala,2023,11,759,7
Monaragala,2023,12,732,7
Mullaitivu,2023,1,87,1
Mullaitivu,2023,2,82,1
Mullaitivu,2023,3,87,1
Mullaitivu,2023,4,77,1
Mullaitivu,2023,5,72,1
Mullaitivu,2023,6,82,1
Mullaitivu,2023,7,91,1
Mullaitivu,2023,8,101,1
Mullaitivu,2023,9,115,1
Mullaitivu,2023,10,125,1
Mullaitivu,2023,11,135,2
Mullaitivu,2023,12,130,1
Nuwara Eliya,2023,1,424,7
Nuwara Eliya,2023,2,400,6
Nuwara Eliya,2023,3,423,6
Nuwara Eliya,2023,4,376,6
Nuwara Eliya,2023,5,353,5
Nuwara Eliya,2023,6,400,6
Nuwara Eliya,2023,7,447,7
Nuwara Eliya,2023,8,494,8
Nuwara Eliya,2023,9,565,9
Nuwara Eliya,2023,10,612,9
Nuwara Eliya,2023,11,659,10
Nuwara Eliya,2023,12,635,10
Polonnaruwa,2023,1,349,4
Polonnaruwa,2023,2,329,4
Polonnaruwa,2023,3,349,4
Polonnaruwa,2023,4,310,4
Polonnaruwa,2023,5,290,3
Polonnaruwa,2023,6,329,4
Polonnaruwa,2023,7,368,4
Polonnaruwa,2023,8,407,5
Polonnaruwa,2023,9,465,5
Polonnaruwa,2023,10,503,6
Polonnaruwa,2023,11,542,6
Polonnaruwa,2023,12,523,6
Puttalam,2023,1,315,1
Puttalam,2023,2,298,1
Puttalam,2023,3,315,1
Puttalam,2023,4,280,1
Puttalam,2023,5,263,1
Puttalam,2023,6,298,1
Puttalam,2023,7,333,2
Puttalam,2023,8,368,2
Puttalam,2023,9,420,2
Puttalam,2023,10,455,2
Puttalam,2023,11,491,2
Puttalam,2023,12,473,2
Ratnapura,2023,1,1130,9
Ratnapura,2023,2,1068,9
Ratnapura,2023,3,1130,9
Ratnapura,2023,4,1005,8
Ratnapura,2023,5,942,8
Ratnapura,2023,6,1067,9
Ratnapura,2023,7,1193,10
Ratnapura,2023,8,1319,11
Ratnapura,2023,9,1507,12
Ratnapura,2023,10,1633,13
Ratnapura,2023,11,1758,14
Ratnapura,2023,12,1695,14
Trincomalee,2023,1,184,1
Trincomalee,2023,2,174,1
Trincomalee,2023,3,184,1
Trincomalee,2023,4,163,1
Trincomalee,2023,5,153,0
Trincomalee,2023,6,174,1
Trincomalee,2023,7,194,1
Trincomalee,2023,8,215,1
Trincomalee,2023,9,245,1
Trincomalee,2023,10,266,1
Trincomalee,2023,11,286,1
Trincomalee,2023,12,276,1
Vavuniya,2023,1,51,1
Vavuniya,2023,2,48,1
Vavuniya,2023,3,51,1
Vavuniya,2023,4,45,1
Vavuniya,2023,5,42,1
Vavuniya,2023,6,48,1
Vavuniya,2023,7,54,1
Vavuniya,2023,8,59,1
Vavuniya,2023,9,68,1
Vavuniya,2023,10,74,1
Vavuniya,2023,11,79,2
Vavuniya,2023,12,76,1
Ampara,2024,1,204,3
Ampara,2024,2,193,2
Ampara,2024,3,204,3
Ampara,2024,4,181,2
Ampara,2024,5,170,2
Ampara,2024,6,193,2
Ampara,2024,7,216,3
Ampara,2024,8,238,3
Ampara,2024,9,272,4
Ampara,2024,10,295,4
Ampara,2024,11,318,4
Ampara,2024,12,306,4
Anuradhapura,2024,1,636,8
Anuradhapura,2024,2,601,8
Anuradhapura,2024,3,636,8
Anuradhapura,2024,4,565,7
Anuradhapura,2024,5,530,7
Anuradhapura,2024,6,600,8
Anuradhapura,2024,7,671,8
Anuradhapura,2024,8,742,9
Anuradhapura,2024,9,848,11
Anuradhapura,2024,10,918,12
Anuradhapura,2024,11,989,13
Anuradhapura,2024,12,954,12
Badulla,2024,1,826,6
Badulla,2024,2,780,6
Badulla,2024,3,826,6
Badulla,2024,4,734,5
Badulla,2024,5,688,5
Badulla,2024,6,780,6
Badulla,2024,7,872,7
Badulla,2024,8,964,7
Badulla,2024,9,1102,8
Badulla,2024,10,1193,9
Badulla,2024,11,1285,10
Badulla,2024,12,1239,9
Batticaloa,2024,1,373,2
Batticaloa,2024,2,353,2
Batticaloa,2024,3,373,2
Batticaloa,2024,4,332,1
Batticaloa,2024,5,311,1
Batticaloa,2024,6,353,2
Batticaloa,2024,7,394,2
Batticaloa,2024,8,435,2
Batticaloa,2024,9,498,2
Batticaloa,2024,10,539,2
Batticaloa,2024,11,581,3
Batticaloa,2024,12,560,3
Colombo,2024,1,1021,14
Colombo,2024,2,964,13
Colombo,2024,3,1021,14
Colombo,2024,4,907,13
Colombo,2024,5,851,12
Colombo,2024,6,964,13
Colombo,2024,7,1077,15
Colombo,2024,8,1191,17
Colombo,2024,9,1361,19
Colombo,2024,10,1474,21
Colombo,2024,11,1588,22
Colombo,2024,12,1531,21
Galle,2024,1,961,8
Galle,2024,2,907,7
Galle,2024,3,961,8
Galle,2024,4,854,7
Galle,2024,5,800,7
Galle,2024,6,907,7
Galle,2024,7,1014,8
Galle,2024,8,1121,9
Galle,2024,9,1281,10
Galle,2024,10,1387,11
Galle,2024,11,1494,12
Galle,2024,12,1441,12
Gampaha,2024,1,1119,8
Gampaha,2024,2,1057,8
Gampaha,2024,3,1119,8
Gampaha,2024,4,995,8
Gampaha,2024,5,933,7
Gampaha,2024,6,1057,8
Gampaha,2024,7,1181,9
Gampaha,2024,8,1306,10
Gampaha,2024,9,1492,11
Gampaha,2024,10,1616,12
Gampaha,2024,11,1741,13
Gampaha,2024,12,1679,13
Hambantota,2024,1,678,3
Hambantota,2024,2,640,3
Hambantota,2024,3,678,3
Hambantota,2024,4,602,2
Hambantota,2024,5,565,2
Hambantota,2024,6,640,3
Hambantota,2024,7,715,3
Hambantota,2024,8,791,3
Hambantota,2024,9,904,4
Hambantota,2024,10,979,4
Hambantota,2024,11,1054,4
Hambantota,2024,12,1017,4
Jaffna,2024,1,696,3
Jaffna,2024,2,657,2
Jaffna,2024,3,696,3
Jaffna,2024,4,618,2
Jaffna,2024,5,580,2
Jaffna,2024,6,657,2
Jaffna,2024,7,734,3
Jaffna,2024,8,812,3
Jaffna,2024,9,928,3
Jaffna,2024,10,1005,4
Jaffna,2024,11,1082,4
Jaffna,2024,12,1043,4
Kalmunai,2024,1,714,1
Kalmunai,2024,2,675,0
Kalmunai,2024,3,714,0
Kalmunai,2024,4,635,0
Kalmunai,2024,5,595,0
Kalmunai,2024,6,675,0
Kalmunai,2024,7,754,1
Kalmunai,2024,8,834,1
Kalmunai,2024,9,953,1
Kalmunai,2024,10,1032,1
Kalmunai,2024,11,1111,1
Kalmunai,2024,12,1072,1
Kalutara,2024,1,732,4
Kalutara,2024,2,692,4
Kalutara,2024,3,732,4
Kalutara,2024,4,651,3
Kalutara,2024,5,610,3
Kalutara,2024,6,692,4
Kalutara,2024,7,773,4
Kalutara,2024,8,854,5
Kalutara,2024,9,976,5
Kalutara,2024,10,1058,6
Kalutara,2024,11,1139,6
Kalutara,2024,12,1098,6
Kandy,2024,1,1138,13
Kandy,2024,2,1075,12
Kandy,2024,3,1138,12
Kandy,2024,4,1011,11
Kandy,2024,5,948,10
Kandy,2024,6,1075,12
Kandy,2024,7,1201,13
Kandy,2024,8,1327,15
Kandy,2024,9,1517,17
Kandy,2024,10,1644,18
Kandy,2024,11,1770,19
Kandy,2024,12,1707,19
Kegalle,2024,1,494,8
Kegalle,2024,2,466,8
Kegalle,2024,3,494,8
Kegalle,2024,4,439,7
Kegalle,2024,5,411,7
Kegalle,2024,6,466,8
Kegalle,2024,7,521,8
Kegalle,2024,8,576,9
Kegalle,2024,9,658,11
Kegalle,2024,10,713,11
Kegalle,2024,11,768,12
Kegalle,2024,12,740,12
Kilinochchi,2024,1,107,0
Kilinochchi,2024,2,101,0
Kilinochchi,2024,3,107,0
Kilinochchi,2024,4,96,0
Kilinochchi,2024,5,90,0
Kilinochchi,2024,6,101,0
Kilinochchi,2024,7,113,0
Kilinochchi,2024,8,125,0
Kilinochchi,2024,9,143,0
Kilinochchi,2024,10,155,0
Kilinochchi,2024,11,167,1
Kilinochchi,2024,12,161,1
Kurunegala,2024,1,1366,9
Kurunegala,2024,2,1290,8
Kurunegala,2024,3,1366,9
Kurunegala,2024,4,1214,8
Kurunegala,2024,5,1138,7
Kurunegala,2024,6,1290,8
Kurunegala,2024,7,1442,9
Kurunegala,2024,8,1593,10
Kurunegala,2024,9,1821,12
Kurunegala,2024,10,1973,13
Kurunegala,2024,11,2124,13
Kurunegala,2024,12,2048,13
Mannar,2024,1,54,0
Mannar,2024,2,51,0
Mannar,2024,3,54,0
Mannar,2024,4,48,0
Mannar,2024,5,45,0
Mannar,2024,6,51,0
Mannar,2024,7,57,0
Mannar,2024,8,63,0
Mannar,2024,9,71,0
Mannar,2024,10,77,1
Mannar,2024,11,83,1
Mannar,2024,12,80,1
Matale,2024,1,387,7
Matale,2024,2,366,6
Matale,2024,3,387,6
Matale,2024,4,344,6
Matale,2024,5,323,5
Matale,2024,6,366,6
Matale,2024,7,409,7
Matale,2024,8,452,8
Matale,2024,9,516,9
Matale,2024,10,559,9
Matale,2024,11,602,10
Matale,2024,12,581,10
Matara,2024,1,548,3
Matara,2024,2,518,3
Matara,2024,3,548,3
Matara,2024,4,488,3
Matara,2024,5,457,2
Matara,2024,6,518,3
Matara,2024,7,579,3
Matara,2024,8,640,3
Matara,2024,9,731,4
Matara,2024,10,792,4
Matara,2024,11,853,5
Matara,2024,12,823,4
Monaragala,2024,1,121,4
Monaragala,2024,2,114,4
Monaragala,2024,3,120,4
Monaragala,2024,4,107,4
Monaragala,2024,5,100,3
Monaragala,2024,6,114,4
Monaragala,2024,7,127,4
Monaragala,2024,8,141,5
Monaragala,2024,9,161,5
Monaragala,2024,10,174,6
Monaragala,2024,11,187,6
Monaragala,2024,12,181,6
Mullaitivu,2024,1,65,0
Mullaitivu,2024,2,62,0
Mullaitivu,2024,3,65,0
Mullaitivu,2024,4,58,0
Mullaitivu,2024,5,55,0
Mullaitivu,2024,6,62,0
Mullaitivu,2024,7,69,0
Mullaitivu,2024,8,76,0
Mullaitivu,2024,9,87,0
Mullaitivu,2024,10,94,1
Mullaitivu,2024,11,102,1
Mullaitivu,2024,12,98,1
Nuwara Eliya,2024,1,402,5
Nuwara Eliya,2024,2,380,5
Nuwara Eliya,2024,3,402,5
Nuwara Eliya,2024,4,357,5
Nuwara Eliya,2024,5,335,4
Nuwara Eliya,2024,6,380,5
Nuwara Eliya,2024,7,424,6
Nuwara Eliya,2024,8,469,6
Nuwara Eliya,2024,9,536,7
Nuwara Eliya,2024,10,581,8
Nuwara Eliya,2024,11,626,8
Nuwara Eliya,2024,12,603,8
Polonnaruwa,2024,1,331,4
Polonnaruwa,2024,2,313,3
Polonnaruwa,2024,3,331,4
Polonnaruwa,2024,4,295,3
Polonnaruwa,2024,5,276,3
Polonnaruwa,2024,6,313,3
Polonnaruwa,2024,7,350,4
Polonnaruwa,2024,8,387,4
Polonnaruwa,2024,9,442,5
Polonnaruwa,2024,10,479,5
Polonnaruwa,2024,11,515,6
Polonnaruwa,2024,12,497,6
Puttalam,2024,1,339,2
Puttalam,2024,2,320,2
Puttalam,2024,3,339,2
Puttalam,2024,4,301,1
Puttalam,2024,5,283,1
Puttalam,2024,6,320,2
Puttalam,2024,7,358,2
Puttalam,2024,8,396,2
Puttalam,2024,9,452,2
Puttalam,2024,10,490,3
Puttalam,2024,11,527,3
Puttalam,2024,12,508,3
Ratnapura,2024,1,1020,4
Ratnapura,2024,2,963,4
Ratnapura,2024,3,1020,4
Ratnapura,2024,4,907,4
Ratnapura,2024,5,850,3
Ratnapura,2024,6,963,4
Ratnapura,2024,7,1077,4
Ratnapura,2024,8,1190,5
Ratnapura,2024,9,1360,5
Ratnapura,2024,10,1473,6
Ratnapura,2024,11,1586,6
Ratnapura,2024,12,1530,6
Trincomalee,2024,1,138,1
Trincomalee,2024,2,130,1
Trincomalee,2024,3,137,1
Trincomalee,2024,4,122,1
Trincomalee,2024,5,115,0
Trincomalee,2024,6,130,1
Trincomalee,2024,7,145,1
Trincomalee,2024,8,160,1
Trincomalee,2024,9,183,1
Trincomalee,2024,10,199,1
Trincomalee,2024,11,214,1
Trincomalee,2024,12,206,1
Vavuniya,2024,1,27,1
Vavuniya,2024,2,26,0
Vavuniya,2024,3,27,1
Vavuniya,2024,4,24,0
Vavuniya,2024,5,23,0
Vavuniya,2024,6,25,0
Vavuniya,2024,7,28,1
Vavuniya,2024,8,31,1
Vavuniya,2024,9,36,1
Vavuniya,2024,10,39,1
Vavuniya,2024,11,42,1
Vavuniya,2024,12,40,1
